#HIMS 5, Width 16 pulse, 146
t(ms), signal(%full range)
0.003, 4.920
0.008, 4.148
0.013, 3.816
0.018, 3.752
0.023, 3.866
0.028, 4.040
0.033, 4.212
0.038, 4.332
0.043, 4.437
0.048, 4.522
0.053, 4.581
0.058, 4.592
0.063, 4.596
0.068, 4.602
0.073, 4.590
0.078, 4.577
0.083, 4.833
0.088, 5.503
0.093, 5.817
0.098, 5.871
0.103, 5.790
0.108, 5.651
0.113, 5.494
0.118, 5.338
0.123, 5.216
0.128, 5.128
0.133, 5.079
0.138, 5.040
0.143, 5.031
0.148, 5.034
0.153, 5.042
0.158, 5.028
0.163, 5.040
0.168, 5.033
0.173, 5.035
0.178, 5.030
0.183, 5.048
0.188, 5.049
0.193, 5.051
0.198, 5.063
0.203, 5.074
0.208, 5.088
0.213, 5.083
0.218, 5.091
0.223, 5.091
0.228, 5.092
0.233, 5.080
0.238, 5.082
0.243, 5.084
0.248, 5.093
0.253, 5.099
0.258, 5.097
0.263, 5.096
0.268, 5.103
0.273, 5.106
0.278, 5.092
0.283, 5.109
0.288, 5.105
0.293, 5.112
0.298, 5.121
0.303, 5.118
0.308, 5.126
0.313, 5.133
0.318, 5.138
0.323, 5.141
0.328, 5.129
0.333, 5.124
0.338, 5.124
0.343, 5.129
0.348, 5.122
0.353, 5.126
0.358, 5.138
0.363, 5.125
0.368, 5.135
0.373, 5.130
0.378, 5.129
0.383, 5.146
0.388, 5.137
0.393, 5.136
0.398, 5.129
0.403, 5.130
0.408, 5.131
0.413, 5.133
0.418, 5.137
0.423, 5.143
0.428, 5.153
0.433, 5.143
0.438, 5.149
0.443, 5.153
0.448, 5.162
0.453, 5.166
0.458, 5.160
0.463, 5.162
0.468, 5.177
0.473, 5.180
0.478, 5.165
0.483, 5.167
0.488, 5.174
0.493, 5.171
0.498, 5.155
0.503, 5.154
0.508, 5.161
0.513, 5.167
0.518, 5.162
0.523, 5.170
0.528, 5.152
0.533, 5.163
0.538, 5.162
0.543, 5.168
0.548, 5.169
0.553, 5.191
0.558, 5.181
0.563, 5.177
0.568, 5.183
0.573, 5.188
0.578, 5.179
0.583, 5.169
0.588, 5.177
0.593, 5.182
0.598, 5.172
0.603, 5.172
0.608, 5.194
0.613, 5.188
0.618, 5.176
0.623, 5.160
0.628, 5.167
0.633, 5.175
0.638, 5.175
0.643, 5.178
0.648, 5.183
0.653, 5.173
0.658, 5.167
0.663, 5.172
0.668, 5.170
0.673, 5.174
0.678, 5.170
0.683, 5.166
0.688, 5.164
0.693, 5.163
0.698, 5.171
0.703, 5.170
0.708, 5.170
0.713, 5.180
0.718, 5.189
0.723, 5.198
0.728, 5.193
0.733, 5.194
0.738, 5.182
0.743, 5.167
0.748, 5.162
0.753, 5.166
0.758, 5.168
0.763, 5.164
0.768, 5.168
0.773, 5.173
0.778, 5.184
0.783, 5.180
0.788, 5.178
0.793, 5.191
0.798, 5.190
0.803, 5.179
0.808, 5.179
0.813, 5.178
0.818, 5.181
0.823, 5.169
0.828, 5.176
0.833, 5.170
0.838, 5.175
0.843, 5.156
0.848, 5.153
0.853, 5.152
0.858, 5.153
0.863, 5.154
0.868, 5.168
0.873, 5.175
0.878, 5.185
0.883, 5.191
0.888, 5.204
0.893, 5.189
0.898, 5.178
0.903, 5.177
0.908, 5.174
0.913, 5.172
0.918, 5.165
0.923, 5.162
0.928, 5.176
0.933, 5.170
0.938, 5.172
0.943, 5.183
0.948, 5.182
0.953, 5.175
0.958, 5.166
0.963, 5.184
0.968, 5.183
0.973, 5.165
0.978, 5.160
0.983, 5.165
0.988, 5.166
0.993, 5.159
0.998, 5.156
1.003, 5.154
1.008, 5.153
1.013, 5.168
1.018, 5.157
1.023, 5.153
1.028, 5.163
1.033, 5.160
1.038, 5.177
1.043, 5.173
1.048, 5.165
1.053, 5.176
1.058, 5.152
1.063, 5.171
1.068, 5.163
1.073, 5.170
1.078, 5.169
1.083, 5.155
1.088, 5.138
1.093, 5.147
1.098, 5.155
1.103, 5.169
1.108, 5.169
1.113, 5.177
1.118, 5.172
1.123, 5.180
1.128, 5.170
1.133, 5.159
1.138, 5.141
1.143, 5.145
1.148, 5.140
1.153, 5.137
1.158, 5.128
1.163, 5.136
1.168, 5.139
1.173, 5.149
1.178, 5.168
1.183, 5.166
1.188, 5.164
1.193, 5.177
1.198, 5.174
1.203, 5.186
1.208, 5.174
1.213, 5.165
1.218, 5.159
1.223, 5.155
1.228, 5.134
1.233, 5.144
1.238, 5.141
1.243, 5.129
1.248, 5.133
1.253, 5.122
1.258, 5.144
1.263, 5.148
1.268, 5.162
1.273, 5.167
1.278, 5.165
1.283, 5.162
1.288, 5.161
1.293, 5.156
1.298, 5.160
1.303, 5.167
1.308, 5.154
1.313, 5.142
1.318, 5.155
1.323, 5.141
1.328, 5.127
1.333, 5.128
1.338, 5.139
1.343, 5.133
1.348, 5.115
1.353, 5.150
1.358, 5.147
1.363, 5.150
1.368, 5.161
1.373, 5.152
1.378, 5.138
1.383, 5.141
1.388, 5.147
1.393, 5.150
1.398, 5.148
1.403, 5.156
1.408, 5.165
1.413, 5.152
1.418, 5.166
1.423, 5.161
1.428, 5.151
1.433, 5.158
1.438, 5.166
1.443, 5.158
1.448, 5.159
1.453, 5.166
1.458, 5.159
1.463, 5.144
1.468, 5.149
1.473, 5.154
1.478, 5.164
1.483, 5.149
1.488, 5.136
1.493, 5.129
1.498, 5.145
1.503, 5.141
1.508, 5.134
1.513, 5.137
1.518, 5.151
1.523, 5.149
1.528, 5.155
1.533, 5.151
1.538, 5.148
1.543, 5.145
1.548, 5.150
1.553, 5.146
1.558, 5.153
1.563, 5.154
1.568, 5.148
1.573, 5.153
1.578, 5.156
1.583, 5.158
1.588, 5.140
1.593, 5.132
1.598, 5.137
1.603, 5.149
1.608, 5.144
1.613, 5.149
1.618, 5.156
1.623, 5.154
1.628, 5.133
1.633, 5.133
1.638, 5.136
1.643, 5.142
1.648, 5.143
1.653, 5.142
1.658, 5.145
1.663, 5.140
1.668, 5.140
1.673, 5.154
1.678, 5.151
1.683, 5.152
1.688, 5.153
1.693, 5.160
1.698, 5.154
1.703, 5.163
1.708, 5.160
1.713, 5.159
1.718, 5.138
1.723, 5.143
1.728, 5.145
1.733, 5.138
1.738, 5.140
1.743, 5.130
1.748, 5.127
1.753, 5.143
1.758, 5.145
1.763, 5.150
1.768, 5.158
1.773, 5.156
1.778, 5.143
1.783, 5.150
1.788, 5.154
1.793, 5.145
1.798, 5.134
1.803, 5.128
1.808, 5.136
1.813, 5.142
1.818, 5.132
1.823, 5.120
1.828, 5.119
1.833, 5.124
1.838, 5.133
1.843, 5.143
1.848, 5.157
1.853, 5.156
1.858, 5.145
1.863, 5.153
1.868, 5.139
1.873, 5.141
1.878, 5.119
1.883, 5.131
1.888, 5.130
1.893, 5.140
1.898, 5.147
1.903, 5.140
1.908, 5.141
1.913, 5.150
1.918, 5.147
1.923, 5.145
1.928, 5.143
1.933, 5.141
1.938, 5.142
1.943, 5.143
1.948, 5.136
1.953, 5.139
1.958, 5.122
1.963, 5.126
1.968, 5.129
1.973, 5.132
1.978, 5.130
1.983, 5.131
1.988, 5.132
1.993, 5.140
1.998, 5.133
2.003, 5.146
2.008, 5.150
2.013, 5.152
2.018, 5.144
2.023, 5.138
2.028, 5.139
2.033, 5.150
2.038, 5.142
2.043, 5.147
2.048, 5.144
2.053, 5.144
2.058, 5.140
2.063, 5.128
2.068, 5.131
2.073, 5.145
2.078, 5.141
2.083, 5.147
2.088, 5.142
2.093, 5.151
2.098, 5.133
2.103, 5.133
2.108, 5.134
2.113, 5.148
2.118, 5.132
2.123, 5.115
2.128, 5.129
2.133, 5.139
2.138, 5.133
2.143, 5.127
2.148, 5.130
2.153, 5.136
2.158, 5.146
2.163, 5.140
2.168, 5.145
2.173, 5.156
2.178, 5.142
2.183, 5.141
2.188, 5.124
2.193, 5.132
2.198, 5.117
2.203, 5.135
2.208, 5.136
2.213, 5.113
2.218, 5.127
2.223, 5.130
2.228, 5.127
2.233, 5.131
2.238, 5.140
2.243, 5.150
2.248, 5.144
2.253, 5.134
2.258, 5.138
2.263, 5.138
2.268, 5.148
2.273, 5.153
2.278, 5.136
2.283, 5.133
2.288, 5.131
2.293, 5.130
2.298, 5.124
2.303, 5.128
2.308, 5.129
2.313, 5.126
2.318, 5.124
2.323, 5.132
2.328, 5.147
2.333, 5.155
2.338, 5.163
2.343, 5.148
2.348, 5.151
2.353, 5.137
2.358, 5.128
2.363, 5.129
2.368, 5.139
2.373, 5.116
2.378, 5.130
2.383, 5.129
2.388, 5.123
2.393, 5.149
2.398, 5.163
2.403, 5.148
2.408, 5.142
2.413, 5.142
2.418, 5.144
2.423, 5.145
2.428, 5.150
2.433, 5.152
2.438, 5.159
2.443, 5.154
2.448, 5.151
2.453, 5.139
2.458, 5.145
2.463, 5.153
2.468, 5.146
2.473, 5.141
2.478, 5.146
2.483, 5.143
2.488, 5.159
2.493, 5.162
2.498, 5.154
2.503, 5.161
2.508, 5.144
2.513, 5.158
2.518, 5.157
2.523, 5.155
2.528, 5.138
2.533, 5.154
2.538, 5.159
2.543, 5.159
2.548, 5.148
2.553, 5.136
2.558, 5.133
2.563, 5.147
2.568, 5.143
2.573, 5.128
2.578, 5.152
2.583, 5.156
2.588, 5.172
2.593, 5.166
2.598, 5.142
2.603, 5.149
2.608, 5.150
2.613, 5.149
2.618, 5.158
2.623, 5.159
2.628, 5.148
2.633, 5.159
2.638, 5.167
2.643, 5.183
2.648, 5.174
2.653, 5.173
2.658, 5.185
2.663, 5.179
2.668, 5.172
2.673, 5.178
2.678, 5.170
2.683, 5.162
2.688, 5.154
2.693, 5.160
2.698, 5.155
2.703, 5.167
2.708, 5.158
2.713, 5.176
2.718, 5.185
2.723, 5.177
2.728, 5.160
2.733, 5.169
2.738, 5.180
2.743, 5.190
2.748, 5.181
2.753, 5.198
2.758, 5.182
2.763, 5.197
2.768, 5.178
2.773, 5.181
2.778, 5.185
2.783, 5.172
2.788, 5.172
2.793, 5.197
2.798, 5.215
2.803, 5.218
2.808, 5.229
2.813, 5.236
2.818, 5.239
2.823, 5.249
2.828, 5.239
2.833, 5.245
2.838, 5.250
2.843, 5.263
2.848, 5.255
2.853, 5.278
2.858, 5.299
2.863, 5.303
2.868, 5.324
2.873, 5.346
2.878, 5.373
2.883, 5.405
2.888, 5.447
2.893, 5.461
2.898, 5.494
2.903, 5.513
2.908, 5.533
2.913, 5.561
2.918, 5.573
2.923, 5.599
2.928, 5.616
2.933, 5.632
2.938, 5.632
2.943, 5.632
2.948, 5.612
2.953, 5.603
2.958, 5.592
2.963, 5.582
2.968, 5.561
2.973, 5.547
2.978, 5.553
2.983, 5.533
2.988, 5.514
2.993, 5.503
2.998, 5.493
3.003, 5.483
3.008, 5.490
3.013, 5.489
3.018, 5.497
3.023, 5.490
3.028, 5.476
3.033, 5.485
3.038, 5.483
3.043, 5.481
3.048, 5.489
3.053, 5.503
3.058, 5.534
3.063, 5.539
3.068, 5.561
3.073, 5.597
3.078, 5.647
3.083, 5.694
3.088, 5.795
3.093, 5.904
3.098, 6.052
3.103, 6.253
3.108, 6.470
3.113, 6.728
3.118, 7.043
3.123, 7.366
3.128, 7.695
3.133, 8.051
3.138, 8.411
3.143, 8.740
3.148, 9.040
3.153, 9.298
3.158, 9.520
3.163, 9.666
3.168, 9.744
3.173, 9.788
3.178, 9.744
3.183, 9.653
3.188, 9.481
3.193, 9.294
3.198, 9.047
3.203, 8.765
3.208, 8.477
3.213, 8.182
3.218, 7.879
3.223, 7.581
3.228, 7.320
3.233, 7.088
3.238, 6.877
3.243, 6.694
3.248, 6.538
3.253, 6.425
3.258, 6.318
3.263, 6.244
3.268, 6.211
3.273, 6.180
3.278, 6.157
3.283, 6.166
3.288, 6.143
3.293, 6.140
3.298, 6.154
3.303, 6.175
3.308, 6.192
3.313, 6.266
3.318, 6.351
3.323, 6.498
3.328, 6.724
3.333, 7.036
3.338, 7.480
3.343, 8.081
3.348, 8.840
3.353, 9.816
3.358, 11.016
3.363, 12.431
3.368, 14.105
3.373, 15.972
3.378, 18.022
3.383, 20.228
3.388, 22.513
3.393, 24.799
3.398, 27.014
3.403, 29.044
3.408, 30.859
3.413, 32.375
3.418, 33.536
3.423, 34.283
3.428, 34.611
3.433, 34.512
3.438, 34.004
3.443, 33.113
3.448, 31.878
3.453, 30.370
3.458, 28.642
3.463, 26.766
3.468, 24.777
3.473, 22.770
3.478, 20.818
3.483, 18.947
3.488, 17.199
3.493, 15.630
3.498, 14.243
3.503, 13.057
3.508, 12.054
3.513, 11.225
3.518, 10.603
3.523, 10.110
3.528, 9.753
3.533, 9.492
3.538, 9.323
3.543, 9.202
3.548, 9.125
3.553, 9.043
3.558, 8.980
3.563, 8.934
3.568, 8.859
3.573, 8.803
3.578, 8.721
3.583, 8.634
3.588, 8.538
3.593, 8.423
3.598, 8.297
3.603, 8.170
3.608, 8.044
3.613, 7.919
3.618, 7.784
3.623, 7.656
3.628, 7.520
3.633, 7.404
3.638, 7.295
3.643, 7.167
3.648, 7.057
3.653, 6.948
3.658, 6.847
3.663, 6.752
3.668, 6.661
3.673, 6.586
3.678, 6.504
3.683, 6.426
3.688, 6.364
3.693, 6.288
3.698, 6.216
3.703, 6.158
3.708, 6.104
3.713, 6.038
3.718, 5.995
3.723, 5.938
3.728, 5.895
3.733, 5.848
3.738, 5.805
3.743, 5.775
3.748, 5.735
3.753, 5.710
3.758, 5.687
3.763, 5.680
3.768, 5.649
3.773, 5.635
3.778, 5.607
3.783, 5.598
3.788, 5.579
3.793, 5.562
3.798, 5.551
3.803, 5.549
3.808, 5.509
3.813, 5.504
3.818, 5.506
3.823, 5.483
3.828, 5.484
3.833, 5.467
3.838, 5.468
3.843, 5.449
3.848, 5.442
3.853, 5.451
3.858, 5.444
3.863, 5.421
3.868, 5.430
3.873, 5.428
3.878, 5.420
3.883, 5.415
3.888, 5.409
3.893, 5.400
3.898, 5.394
3.903, 5.382
3.908, 5.379
3.913, 5.367
3.918, 5.362
3.923, 5.361
3.928, 5.369
3.933, 5.385
3.938, 5.375
3.943, 5.371
3.948, 5.379
3.953, 5.383
3.958, 5.366
3.963, 5.359
3.968, 5.361
3.973, 5.366
3.978, 5.351
3.983, 5.349
3.988, 5.351
3.993, 5.343
3.998, 5.345
4.003, 5.344
4.008, 5.344
4.013, 5.359
4.018, 5.360
4.023, 5.366
4.028, 5.369
4.033, 5.367
4.038, 5.341
4.043, 5.347
4.048, 5.345
4.053, 5.324
4.058, 5.327
4.063, 5.321
4.068, 5.317
4.073, 5.327
4.078, 5.322
4.083, 5.319
4.088, 5.306
4.093, 5.316
4.098, 5.336
4.103, 5.335
4.108, 5.333
4.113, 5.321
4.118, 5.323
4.123, 5.334
4.128, 5.322
4.133, 5.302
4.138, 5.300
4.143, 5.305
4.148, 5.296
4.153, 5.307
4.158, 5.316
4.163, 5.333
4.168, 5.343
4.173, 5.348
4.178, 5.364
4.183, 5.376
4.188, 5.370
4.193, 5.381
4.198, 5.398
4.203, 5.402
4.208, 5.417
4.213, 5.423
4.218, 5.429
4.223, 5.445
4.228, 5.463
4.233, 5.490
4.238, 5.525
4.243, 5.560
4.248, 5.586
4.253, 5.620
4.258, 5.642
4.263, 5.661
4.268, 5.676
4.273, 5.685
4.278, 5.707
4.283, 5.705
4.288, 5.703
4.293, 5.693
4.298, 5.692
4.303, 5.661
4.308, 5.647
4.313, 5.625
4.318, 5.597
4.323, 5.580
4.328, 5.552
4.333, 5.523
4.338, 5.502
4.343, 5.493
4.348, 5.462
4.353, 5.440
4.358, 5.415
4.363, 5.381
4.368, 5.363
4.373, 5.339
4.378, 5.323
4.383, 5.308
4.388, 5.307
4.393, 5.296
4.398, 5.290
4.403, 5.275
4.408, 5.296
4.413, 5.282
4.418, 5.283
4.423, 5.281
4.428, 5.296
4.433, 5.293
4.438, 5.298
4.443, 5.288
4.448, 5.308
4.453, 5.303
4.458, 5.303
4.463, 5.278
4.468, 5.271
4.473, 5.281
4.478, 5.280
4.483, 5.289
4.488, 5.290
4.493, 5.261
4.498, 5.272
4.503, 5.265
4.508, 5.260
4.513, 5.258
4.518, 5.259
4.523, 5.256
4.528, 5.260
4.533, 5.250
4.538, 5.263
4.543, 5.261
4.548, 5.243
4.553, 5.256
4.558, 5.240
4.563, 5.233
4.568, 5.233
4.573, 5.235
4.578, 5.247
4.583, 5.238
4.588, 5.231
4.593, 5.236
4.598, 5.219
4.603, 5.211
4.608, 5.207
4.613, 5.199
4.618, 5.195
4.623, 5.207
4.628, 5.198
4.633, 5.199
4.638, 5.190
4.643, 5.177
4.648, 5.181
4.653, 5.189
4.658, 5.205
4.663, 5.201
4.668, 5.220
4.673, 5.209
4.678, 5.209
4.683, 5.204
4.688, 5.184
4.693, 5.190
4.698, 5.202
4.703, 5.197
4.708, 5.195
4.713, 5.174
4.718, 5.186
4.723, 5.179
4.728, 5.181
4.733, 5.178
4.738, 5.182
4.743, 5.192
4.748, 5.202
4.753, 5.202
4.758, 5.196
4.763, 5.183
4.768, 5.181
4.773, 5.184
4.778, 5.175
4.783, 5.184
4.788, 5.187
4.793, 5.194
4.798, 5.190
4.803, 5.191
4.808, 5.182
4.813, 5.194
4.818, 5.192
4.823, 5.188
4.828, 5.178
4.833, 5.188
4.838, 5.184
4.843, 5.188
4.848, 5.173
4.853, 5.183
4.858, 5.183
4.863, 5.185
4.868, 5.171
4.873, 5.170
4.878, 5.167
4.883, 5.175
4.888, 5.173
4.893, 5.170
4.898, 5.166
4.903, 5.172
4.908, 5.181
4.913, 5.183
4.918, 5.195
4.923, 5.191
4.928, 5.188
4.933, 5.200
4.938, 5.187
4.943, 5.177
4.948, 5.166
4.953, 5.173
4.958, 5.174
4.963, 5.187
4.968, 5.188
4.973, 5.196
4.978, 5.197
4.983, 5.200
4.988, 5.208
4.993, 5.214
4.998, 5.206
5.003, 5.202
5.008, 5.179
5.013, 5.180
5.018, 5.176
5.023, 5.174
5.028, 5.171
5.033, 5.181
5.038, 5.167
5.043, 5.172
5.048, 5.183
5.053, 5.164
5.058, 5.187
5.063, 5.189
5.068, 5.197
5.073, 5.192
5.078, 5.185
5.083, 5.183
5.088, 5.175
5.093, 5.164
5.098, 5.163
5.103, 5.180
5.108, 5.174
5.113, 5.162
5.118, 5.163
5.123, 5.170
5.128, 5.165
5.133, 5.176
5.138, 5.167
5.143, 5.176
5.148, 5.180
5.153, 5.180
5.158, 5.181
5.163, 5.176
5.168, 5.175
5.173, 5.179
5.178, 5.179
5.183, 5.166
5.188, 5.157
5.193, 5.143
5.198, 5.147
5.203, 5.188
5.208, 5.201
5.213, 5.203
5.218, 5.205
5.223, 5.222
5.228, 5.225
5.233, 5.224
5.238, 5.223
5.243, 5.218
5.248, 5.203
5.253, 5.215
5.258, 5.212
5.263, 5.195
5.268, 5.205
5.273, 5.191
5.278, 5.193
5.283, 5.194
5.288, 5.196
5.293, 5.190
5.298, 5.214
5.303, 5.211
5.308, 5.204
5.313, 5.213
5.318, 5.206
5.323, 5.195
5.328, 5.189
5.333, 5.191
5.338, 5.186
5.343, 5.195
5.348, 5.195
5.353, 5.193
5.358, 5.190
5.363, 5.209
5.368, 5.207
5.373, 5.203
5.378, 5.196
5.383, 5.188
5.388, 5.206
5.393, 5.191
5.398, 5.185
5.403, 5.213
5.408, 5.203
5.413, 5.203
5.418, 5.192
5.423, 5.190
5.428, 5.184
5.433, 5.182
5.438, 5.178
5.443, 5.186
5.448, 5.196
5.453, 5.186
5.458, 5.178
5.463, 5.180
5.468, 5.179
5.473, 5.181
5.478, 5.194
5.483, 5.199
5.488, 5.191
5.493, 5.185
5.498, 5.188
5.503, 5.192
5.508, 5.197
5.513, 5.186
5.518, 5.182
5.523, 5.183
5.528, 5.177
5.533, 5.180
5.538, 5.179
5.543, 5.194
5.548, 5.186
5.553, 5.196
5.558, 5.200
5.563, 5.198
5.568, 5.211
5.573, 5.197
5.578, 5.187
5.583, 5.196
5.588, 5.189
5.593, 5.191
5.598, 5.183
5.603, 5.181
5.608, 5.185
5.613, 5.187
5.618, 5.201
5.623, 5.205
5.628, 5.213
5.633, 5.229
5.638, 5.223
5.643, 5.207
5.648, 5.207
5.653, 5.210
5.658, 5.213
5.663, 5.193
5.668, 5.215
5.673, 5.188
5.678, 5.204
5.683, 5.201
5.688, 5.209
5.693, 5.199
5.698, 5.202
5.703, 5.210
5.708, 5.203
5.713, 5.210
5.718, 5.217
5.723, 5.210
5.728, 5.211
5.733, 5.215
5.738, 5.197
5.743, 5.205
5.748, 5.206
5.753, 5.190
5.758, 5.180
5.763, 5.176
5.768, 5.177
5.773, 5.186
5.778, 5.182
5.783, 5.182
5.788, 5.192
5.793, 5.185
5.798, 5.181
5.803, 5.182
5.808, 5.179
5.813, 5.184
5.818, 5.187
5.823, 5.186
5.828, 5.189
5.833, 5.191
5.838, 5.202
5.843, 5.208
5.848, 5.205
5.853, 5.188
5.858, 5.178
5.863, 5.190
5.868, 5.189
5.873, 5.194
5.878, 5.184
5.883, 5.185
5.888, 5.187
5.893, 5.182
5.898, 5.183
5.903, 5.178
5.908, 5.197
5.913, 5.183
5.918, 5.186
5.923, 5.182
5.928, 5.190
5.933, 5.202
5.938, 5.184
5.943, 5.189
5.948, 5.190
5.953, 5.187
5.958, 5.188
5.963, 5.184
5.968, 5.182
5.973, 5.177
5.978, 5.167
5.983, 5.169
5.988, 5.176
5.993, 5.178
5.998, 5.176
6.003, 5.179
6.008, 5.165
6.013, 5.171
6.018, 5.179
6.023, 5.187
6.028, 5.199
6.033, 5.204
6.038, 5.202
6.043, 5.204
6.048, 5.202
6.053, 5.183
6.058, 5.183
6.063, 5.188
6.068, 5.172
6.073, 5.167
6.078, 5.165
6.083, 5.166
6.088, 5.168
6.093, 5.182
6.098, 5.178
6.103, 5.179
6.108, 5.194
6.113, 5.208
6.118, 5.212
6.123, 5.203
6.128, 5.194
6.133, 5.190
6.138, 5.178
6.143, 5.198
6.148, 5.179
6.153, 5.173
6.158, 5.171
6.163, 5.163
6.168, 5.163
6.173, 5.164
6.178, 5.170
6.183, 5.190
6.188, 5.192
6.193, 5.186
6.198, 5.199
6.203, 5.186
6.208, 5.189
6.213, 5.189
6.218, 5.203
6.223, 5.191
6.228, 5.188
6.233, 5.185
6.238, 5.190
6.243, 5.184
6.248, 5.178
6.253, 5.172
6.258, 5.169
6.263, 5.184
6.268, 5.184
6.273, 5.195
6.278, 5.190
6.283, 5.192
6.288, 5.188
6.293, 5.190
6.298, 5.197
6.303, 5.195
6.308, 5.185
6.313, 5.181
6.318, 5.189
6.323, 5.190
6.328, 5.192
6.333, 5.183
6.338, 5.169
6.343, 5.186
6.348, 5.190
6.353, 5.196
6.358, 5.191
6.363, 5.195
6.368, 5.196
6.373, 5.200
6.378, 5.185
6.383, 5.189
6.388, 5.186
6.393, 5.192
6.398, 5.183
6.403, 5.195
6.408, 5.187
6.413, 5.175
6.418, 5.176
6.423, 5.180
6.428, 5.184
6.433, 5.185
6.438, 5.189
6.443, 5.189
6.448, 5.185
6.453, 5.176
6.458, 5.178
6.463, 5.176
6.468, 5.175
6.473, 5.172
6.478, 5.181
6.483, 5.186
6.488, 5.178
6.493, 5.173
6.498, 5.176
6.503, 5.182
6.508, 5.183
6.513, 5.190
6.518, 5.189
6.523, 5.200
6.528, 5.201
6.533, 5.198
6.538, 5.177
6.543, 5.170
6.548, 5.169
6.553, 5.168
6.558, 5.171
6.563, 5.181
6.568, 5.190
6.573, 5.187
6.578, 5.178
6.583, 5.185
6.588, 5.182
6.593, 5.205
6.598, 5.203
6.603, 5.210
6.608, 5.191
6.613, 5.193
6.618, 5.191
6.623, 5.201
6.628, 5.186
6.633, 5.184
6.638, 5.171
6.643, 5.166
6.648, 5.166
6.653, 5.160
6.658, 5.188
6.663, 5.199
6.668, 5.201
6.673, 5.195
6.678, 5.191
6.683, 5.202
6.688, 5.195
6.693, 5.195
6.698, 5.189
6.703, 5.200
6.708, 5.187
6.713, 5.204
6.718, 5.193
6.723, 5.200
6.728, 5.198
6.733, 5.180
6.738, 5.187
6.743, 5.187
6.748, 5.181
6.753, 5.183
6.758, 5.181
6.763, 5.189
6.768, 5.196
6.773, 5.189
6.778, 5.199
6.783, 5.191
6.788, 5.178
6.793, 5.181
6.798, 5.186
6.803, 5.188
6.808, 5.184
6.813, 5.186
6.818, 5.180
6.823, 5.196
6.828, 5.198
6.833, 5.196
6.838, 5.197
6.843, 5.200
6.848, 5.205
6.853, 5.196
6.858, 5.207
6.863, 5.208
6.868, 5.214
6.873, 5.205
6.878, 5.199
6.883, 5.187
6.888, 5.187
6.893, 5.182
6.898, 5.174
6.903, 5.194
6.908, 5.208
6.913, 5.207
6.918, 5.208
6.923, 5.208
6.928, 5.201
6.933, 5.200
6.938, 5.181
6.943, 5.187
6.948, 5.180
6.953, 5.188
6.958, 5.177
6.963, 5.192
6.968, 5.177
6.973, 5.169
6.978, 5.183
6.983, 5.190
6.988, 5.193
6.993, 5.217
6.998, 5.228
7.003, 5.225
7.008, 5.214
7.013, 5.209
7.018, 5.200
7.023, 5.190
7.028, 5.185
7.033, 5.179
7.038, 5.184
7.043, 5.183
7.048, 5.184
7.053, 5.182
7.058, 5.182
7.063, 5.181
7.068, 5.182
